target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	contig_set	orf_start	orf_end	orf_sense	orf_len
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1525_NODE_2422_length_1466_cov_1.912119_1	-	0.00064	10.4	0	0.00095	9.8	0	11	1	0	0	1	1	1	1	-	F1525_NODE_2422_length_1466_cov_1.912119	N	1	1380	FORWARD	1379
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1525_NODE_3612_length_1205_cov_3.533913_1	-	4.9e-05	14.4	3.2	6e-05	14.1	3.2	11	1	0	0	1	1	1	1	-	F1525_NODE_3612_length_1205_cov_3.533913	N	1082	3	REVERSE	1079
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1346_NODE_49_length_3563_cov_3.073546_2	-	0.0011	9.5	6	0.0018	8.9	6	12	1	0	0	1	1	1	1	-	F1346_NODE_49_length_3563_cov_3.073546	N	2802	1	REVERSE	2801
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1346_NODE_106_length_3080_cov_8.546446_1	-	0.00062	10.1	0	0.00097	9.5	0	12	1	0	0	1	1	1	1	-	F1346_NODE_106_length_3080_cov_8.546446	N	3080	1326	REVERSE	1754
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1346_NODE_106_length_3080_cov_8.546446_2	-	9.9e-100	327.5	0	1.1e-99	327.3	0	1	1	0	0	1	1	1	1	-	F1346_NODE_106_length_3080_cov_8.546446	N	1322	3	REVERSE	1319
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1346_NODE_290_length_2445_cov_1.760251_1	-	9.7e-08	23.1	0.1	2.1e-06	18.7	0	21	2	0	0	2	2	2	2	-	F1346_NODE_290_length_2445_cov_1.760251	N	2405	3	REVERSE	2402
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1346_NODE_600_length_2010_cov_4.730946_1	-	0.0081	7	6.6	0.016	6	6.6	15	1	0	0	1	1	1	1	-	F1346_NODE_600_length_2010_cov_4.730946	N	380	2008	FORWARD	1628
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1346_NODE_624_length_1975_cov_10.958333_1	-	8.2e-05	13.2	9.6	0.00011	12.7	9.6	11	1	0	0	1	1	1	1	-	F1346_NODE_624_length_1975_cov_10.958333	N	272	1771	FORWARD	1499
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1395_NODE_618_length_2025_cov_4.154315_1	-	0.0066	7	11.2	0.013	6.1	11.2	13	1	0	0	1	1	1	1	-	F1395_NODE_618_length_2025_cov_4.154315	N	1854	1	REVERSE	1853
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1395_NODE_2870_length_1136_cov_1.803885_1	-	1.2e-05	16.1	0.1	1.4e-05	15.9	0.1	12	1	0	0	1	1	1	1	-	F1395_NODE_2870_length_1136_cov_1.803885	N	987	1	REVERSE	986
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1580_NODE_163_length_3597_cov_4.683512_8	-	0.0041	7.5	53.6	0.0074	6.7	53.6	13	1	0	0	1	1	1	1	-	F1580_NODE_163_length_3597_cov_4.683512	N	3597	1	REVERSE	3596
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1580_NODE_1196_length_1950_cov_2.318734_3	-	0.0034	7.8	10.8	0.0045	7.4	10.8	11	1	0	0	1	1	1	1	-	F1580_NODE_1196_length_1950_cov_2.318734	N	1548	1	REVERSE	1547
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1611_NODE_1_length_8792_cov_16.197093_1	-	2.1e-70	230.1	2.2	2.1e-70	230.1	2.2	3	3	0	0	3	3	3	1	-	F1611_NODE_1_length_8792_cov_16.197093	G	21	8792	FORWARD	8771
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1611_NODE_2_length_7571_cov_651.122672_1	-	3.1e-58	190.4	37.5	3.1e-58	190.4	37.5	4	3	1	2	5	5	5	1	-	F1611_NODE_2_length_7571_cov_651.122672	G	5	7348	FORWARD	7343
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1611_NODE_5_length_4584_cov_2369.060057_1	-	5.9e-62	202.3	17.3	5.9e-62	202.3	17.3	16	2	0	0	2	2	2	1	-	F1611_NODE_5_length_4584_cov_2369.060057	G	4557	127	REVERSE	4430
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1611_NODE_54_length_2710_cov_128.028249_3	-	1.3e-71	234.5	1.6	1.6e-71	234.2	1.6	12	1	0	0	1	1	1	1	-	F1611_NODE_54_length_2710_cov_128.028249	N	2710	50	REVERSE	2660
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1611_NODE_77_length_2429_cov_31.769166_1	-	2.3e-103	339.5	28.6	3e-103	339.1	28.6	1	1	0	0	1	1	1	1	-	F1611_NODE_77_length_2429_cov_31.769166	G	19	2046	FORWARD	2027
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1611_NODE_152_length_2053_cov_3.285786_1	-	4.3e-129	424.6	9.6	5.2e-129	424.3	9.6	1	1	0	0	1	1	1	1	-	F1611_NODE_152_length_2053_cov_3.285786	G	2052	586	REVERSE	1466
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1611_NODE_535_length_1459_cov_2221.661681_1	-	5.5e-14	43.4	0	7.3e-14	42.9	0	11	1	0	0	1	1	1	1	-	F1611_NODE_535_length_1459_cov_2221.661681	N	1448	60	REVERSE	1388
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1570_NODE_24_length_6279_cov_8.322622_2	-	7.7e-82	268	5	1.1e-81	267.5	5	12	1	0	0	1	1	1	1	-	F1570_NODE_24_length_6279_cov_8.322622	N	2952	307	REVERSE	2645
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1001_NODE_5727_length_944_cov_2.591676_1	-	0.00029	11.4	0	4e-04	11	0	11	1	0	0	1	1	1	1	-	F1001_NODE_5727_length_944_cov_2.591676	N	942	1	REVERSE	941
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1002_NODE_3940_length_931_cov_1.800228_1	-	0.00026	11.7	0.1	3e-04	11.4	0.1	11	1	0	0	1	1	1	1	-	F1002_NODE_3940_length_931_cov_1.800228	N	1	930	FORWARD	929
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1003_NODE_35_length_3895_cov_3.106771_2	-	0.00012	13.1	0	0.00021	12.2	0	14	1	0	0	1	1	1	1	-	F1003_NODE_35_length_3895_cov_3.106771	N	3137	3	REVERSE	3134
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1419_NODE_2491_length_1493_cov_3.922809_4	-	0.00096	9.6	19.3	0.0011	9.4	19.3	11	1	0	0	1	1	1	1	-	F1419_NODE_2491_length_1493_cov_3.922809	N	1015	2	REVERSE	1013
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1419_NODE_2957_length_1366_cov_2.457666_2	-	0.00029	11.6	12.4	0.00033	11.5	12.4	11	1	0	0	1	1	1	1	-	F1419_NODE_2957_length_1366_cov_2.457666	N	1365	337	REVERSE	1028
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1419_NODE_5285_length_919_cov_11.773148_2	-	0.00024	12.3	9.3	0.00025	12.3	9.3	11	1	0	0	1	1	1	1	-	F1419_NODE_5285_length_919_cov_11.773148	N	919	2	REVERSE	917
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1063_NODE_6_length_7436_cov_58.881317_3	-	2.3e-101	332.7	0.1	3e-101	332.3	0.1	11	1	0	0	1	1	1	1	-	F1063_NODE_6_length_7436_cov_58.881317	G	3560	477	REVERSE	3083
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1063_NODE_313_length_3013_cov_13.284314_2	-	0.00063	10.7	0.6	0.00087	10.3	0.6	11	1	0	0	1	1	1	1	-	F1063_NODE_313_length_3013_cov_13.284314	N	160	2157	FORWARD	1997
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1083_NODE_4_length_6674_cov_338.451730_1	-	1.5e-100	330.4	5.8	1.5e-100	330.4	5.8	35	4	0	0	4	4	4	1	-	F1083_NODE_4_length_6674_cov_338.451730	G	6584	123	REVERSE	6461
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1083_NODE_108_length_2488_cov_200.391286_1	-	1.5e-183	604.1	0	2e-183	603.7	0	1	1	0	0	1	1	1	1	-	F1083_NODE_108_length_2488_cov_200.391286	N	2455	83	REVERSE	2372
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_451_length_2170_cov_2.238298_2	-	0.00036	11.4	0	0.00041	11.2	0	11	1	0	0	1	1	1	1	-	F1641_NODE_451_length_2170_cov_2.238298	N	1139	3	REVERSE	1136
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_572_length_1989_cov_12.755946_1	-	0.00033	11.5	0	0.00055	10.8	0	13	1	0	0	1	1	1	1	-	F1641_NODE_572_length_1989_cov_12.755946	N	1988	3	REVERSE	1985
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1575_NODE_4057_length_1074_cov_1.854760_1	-	0.0026	8.6	16.6	0.0028	8.5	16.6	13	1	0	0	1	1	1	1	-	F1575_NODE_4057_length_1074_cov_1.854760	N	3	1073	FORWARD	1070
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1353_NODE_7_length_2498_cov_283.717560_1	-	3.4e-131	431.6	19.5	4.5e-131	431.2	19.5	1	1	0	0	1	1	1	1	-	F1353_NODE_7_length_2498_cov_283.717560	G	27	2030	FORWARD	2003
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1356_NODE_1_length_12554_cov_1575.312665_4	-	5.7e-158	519.8	3.7	5.7e-158	519.8	3.7	15	2	0	0	2	2	2	1	-	F1356_NODE_1_length_12554_cov_1575.312665	G	6059	12199	FORWARD	6140
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1356_NODE_287_length_3145_cov_3.183495_3	-	0.0014	9.5	14.5	0.0021	9	14.5	12	1	0	0	1	1	1	1	-	F1356_NODE_287_length_3145_cov_3.183495	N	3	3143	FORWARD	3140
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1503_NODE_70_length_6527_cov_8.335600_2	-	0.0053	7.2	38.3	0.0078	6.6	38.3	11	1	0	0	1	1	1	1	-	F1503_NODE_70_length_6527_cov_8.335600	N	4185	1	REVERSE	4184
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_359_length_4006_cov_2.178183_1	-	9.3e-05	13.4	1.8	2e-04	12.3	0.1	2	1	1	1	2	2	2	1	-	F1503_NODE_359_length_4006_cov_2.178183	N	4005	1198	REVERSE	2807
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1503_NODE_1215_length_2564_cov_8.311678_1	-	0.00036	11.5	18.4	0.00049	11.1	18.4	12	1	0	0	1	1	1	1	-	F1503_NODE_1215_length_2564_cov_8.311678	N	2363	231	REVERSE	2132
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1503_NODE_1670_length_2228_cov_3.358491_1	-	0.00018	12.5	7.1	0.00023	12.1	7.1	12	1	0	0	1	1	1	1	-	F1503_NODE_1670_length_2228_cov_3.358491	N	129	1961	FORWARD	1832
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1409_NODE_19_length_4222_cov_103.539237_1	-	9.8e-151	496.2	0.1	1.3e-150	495.8	0.1	11	1	0	0	1	1	1	1	-	F1409_NODE_19_length_4222_cov_103.539237	N	1	2487	FORWARD	2486
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1409_NODE_1030_length_1401_cov_2.696880_1	-	0.00087	9.9	7.7	0.0013	9.3	7.7	12	1	0	0	1	1	1	1	-	F1409_NODE_1030_length_1401_cov_2.696880	N	1399	2	REVERSE	1397
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1409_NODE_1799_length_1138_cov_2.044321_1	-	0.00055	10.7	0	6e-04	10.6	0	11	1	0	0	1	1	1	1	-	F1409_NODE_1799_length_1138_cov_2.044321	N	1136	3	REVERSE	1133
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1409_NODE_1832_length_1127_cov_2.578358_1	-	9.5e-67	218.2	0	1.2e-66	217.9	0	1	1	0	0	1	1	1	1	-	F1409_NODE_1832_length_1127_cov_2.578358	N	1127	3	REVERSE	1124
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1409_NODE_2116_length_1058_cov_2.024925_1	-	0.0016	9.4	5.8	0.0018	9.2	5.8	11	1	0	0	1	1	1	1	-	F1409_NODE_2116_length_1058_cov_2.024925	N	2	1057	FORWARD	1055
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1358_NODE_8391_length_1060_cov_2.287562_2	-	0.0059	7.8	15.1	0.0072	7.5	15.1	11	1	0	0	1	1	1	1	-	F1358_NODE_8391_length_1060_cov_2.287562	N	1060	2	REVERSE	1058
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1028_NODE_2_length_10934_cov_8.183013_5	-	8.1e-62	201.8	0.3	1.2e-61	201.2	0.3	11	1	0	0	1	1	1	1	-	F1028_NODE_2_length_10934_cov_8.183013	N	6973	146	REVERSE	6827
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1441_NODE_2180_length_1031_cov_1.172131_1	-	0.00019	12.4	0.2	0.00053	10.9	0.1	17	1	1	1	2	2	2	1	-	F1441_NODE_2180_length_1031_cov_1.172131	N	1	1029	FORWARD	1028
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1444_NODE_36_length_2665_cov_7.324138_2	-	6.3e-141	463.8	12.9	8.1e-141	463.4	12.9	1	1	0	0	1	1	1	1	-	F1444_NODE_36_length_2665_cov_7.324138	N	1693	2	REVERSE	1691
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1596_NODE_157_length_2526_cov_8.624444_1	-	0.001	10	6.2	0.0014	9.5	6.2	11	1	0	0	1	1	1	1	-	F1596_NODE_157_length_2526_cov_8.624444	N	3	2525	FORWARD	2522
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1596_NODE_1478_length_1362_cov_2.443764_3	-	6.7e-05	13.6	1	9.3e-05	13.2	1	11	1	0	0	1	1	1	1	-	F1596_NODE_1478_length_1362_cov_2.443764	N	1361	3	REVERSE	1358
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta	-	F1596_NODE_2436_length_1125_cov_1.738318_1	-	6.3e-05	14.3	4.8	8.4e-05	13.9	4.8	11	1	0	0	1	1	1	1	-	F1596_NODE_2436_length_1125_cov_1.738318	N	918	1	REVERSE	917
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1632_NODE_2029_length_1464_cov_2.265436_1	-	5e-04	10.6	38.1	6e-04	10.3	38.1	1	1	0	0	1	1	1	1	-	F1632_NODE_2029_length_1464_cov_2.265436	N	1462	2	REVERSE	1460
ALL_NCBI_Palmdb_RdRp.Milneviricetes.0.4.fasta	-	F1632_NODE_4715_length_950_cov_1.377654_1	-	0.00042	11	0.5	0.00043	10.9	0.5	12	1	0	0	1	1	1	1	-	F1632_NODE_4715_length_950_cov_1.377654	N	3	950	FORWARD	947
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1479_NODE_1773_length_1254_cov_3.101751_1	-	0.0015	9.5	20.9	0.0018	9.2	20.9	11	1	0	0	1	1	1	1	-	F1479_NODE_1773_length_1254_cov_3.101751	N	1254	37	REVERSE	1217
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1480_NODE_16_length_6208_cov_7.653177_2	-	0.00025	11.6	0	0.00045	10.8	0	13	1	0	0	1	1	1	1	-	F1480_NODE_16_length_6208_cov_7.653177	N	1317	4499	FORWARD	3182
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1480_NODE_278_length_2761_cov_30.926829_1	-	0.00043	11.2	0	8e-04	10.3	0	14	1	0	0	1	1	1	1	-	F1480_NODE_278_length_2761_cov_30.926829	N	2759	282	REVERSE	2477
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_472_length_2333_cov_5.201054_2	-	1.7e-05	15.5	0	3e-05	14.7	0	13	1	0	0	1	1	1	1	-	F1477_NODE_472_length_2333_cov_5.201054	N	868	2331	FORWARD	1463
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_1176_length_1656_cov_5.355403_1	-	0.00035	11.4	0.3	0.00093	10.1	0	18	2	1	1	3	3	3	1	-	F1477_NODE_1176_length_1656_cov_5.355403	N	1223	3	REVERSE	1220
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1063_NODE_1766_length_1561_cov_2.777556_1	-	1.2e-05	16	23.5	1.4e-05	15.7	23.5	11	1	0	0	1	1	1	1	-	F1063_NODE_1766_length_1561_cov_2.777556	N	1560	580	REVERSE	980
ALL_FINAL_RdRp_cores_0.3.clstr_1135.Palmdb.0.4.fasta	-	F1057_NODE_309_length_2144_cov_3.964098_3	-	0.00062	10.3	0.1	0.0012	9.4	0	14	1	1	0	1	1	1	1	-	F1057_NODE_309_length_2144_cov_3.964098	N	1670	12	REVERSE	1658
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1432_NODE_2276_length_1345_cov_1.917054_1	-	6.4e-06	16.9	0.1	8.9e-06	16.5	0.1	12	1	0	0	1	1	1	1	-	F1432_NODE_2276_length_1345_cov_1.917054	N	1343	3	REVERSE	1340
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1432_NODE_2517_length_1279_cov_1.770425_1	-	0.0024	8.5	4.8	0.0033	8	4.8	11	1	0	0	1	1	1	1	-	F1432_NODE_2517_length_1279_cov_1.770425	N	286	1278	FORWARD	992
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1614_NODE_54_length_3605_cov_8.592113_2	-	0.0018	9.2	13.1	0.00027	11.9	9	16	2	0	0	2	2	2	1	-	F1614_NODE_54_length_3605_cov_8.592113	N	3605	3	REVERSE	3602
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1614_NODE_75_length_3253_cov_5695.314572_2	-	2.9e-85	279.6	0	4e-85	279.1	0	11	1	0	0	1	1	1	1	-	F1614_NODE_75_length_3253_cov_5695.314572	G	3	3221	FORWARD	3218
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1039_NODE_2445_length_1412_cov_14.840088_1	-	0.00043	11.3	4.7	0.00051	11	4.7	11	1	0	0	1	1	1	1	-	F1039_NODE_2445_length_1412_cov_14.840088	N	507	1412	FORWARD	905
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1039_NODE_2608_length_1373_cov_6.997724_2	-	0.0069	6.8	41.9	0.0085	6.5	41.9	1	1	0	0	1	1	1	1	-	F1039_NODE_2608_length_1373_cov_6.997724	N	2	1372	FORWARD	1370
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1039_NODE_2649_length_1364_cov_3.462949_4	-	1.1e-08	26.3	7.5	1.3e-08	26	7.5	11	1	0	0	1	1	1	1	-	F1039_NODE_2649_length_1364_cov_3.462949	N	1362	1	REVERSE	1361
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1039_NODE_2698_length_1353_cov_7.740370_4	-	0.0018	8.7	8.4	0.002	8.6	8.4	11	1	0	0	1	1	1	1	-	F1039_NODE_2698_length_1353_cov_7.740370	N	1353	1	REVERSE	1352
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1039_NODE_3387_length_1220_cov_6.862661_1	-	0.00061	10.4	0	0.00094	9.7	0	12	1	0	0	1	1	1	1	-	F1039_NODE_3387_length_1220_cov_6.862661	N	1	1218	FORWARD	1217
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1075_NODE_477_length_2130_cov_1.505060_1	-	0.0012	9.5	1.5	0.0018	8.9	1.5	12	1	0	0	1	1	1	1	-	F1075_NODE_477_length_2130_cov_1.505060	N	1	2130	FORWARD	2129
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1075_NODE_704_length_1924_cov_2.239700_1	-	0.00024	12.3	0	0.00039	11.6	0	13	1	0	0	1	1	1	1	-	F1075_NODE_704_length_1924_cov_2.239700	N	1923	1	REVERSE	1922
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1075_NODE_1545_length_1516_cov_4.110198_1	-	6e-04	10.4	0	0.00085	9.9	0	11	1	0	0	1	1	1	1	-	F1075_NODE_1545_length_1516_cov_4.110198	N	482	1516	FORWARD	1034
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1075_NODE_1999_length_1374_cov_1.774071_1	-	2.1e-06	18.7	0	3.7e-06	17.9	0	14	1	0	0	1	1	1	1	-	F1075_NODE_1999_length_1374_cov_1.774071	N	25	1374	FORWARD	1349
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1085_NODE_495_length_1871_cov_4.127753_1	-	5.7e-05	13.7	0	8.8e-05	13.1	0	12	1	0	0	1	1	1	1	-	F1085_NODE_495_length_1871_cov_4.127753	N	478	1869	FORWARD	1391
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1085_NODE_795_length_1580_cov_13.853770_2	-	0.0054	7.1	78.9	0.007	6.8	78.9	1	1	0	0	1	1	1	1	-	F1085_NODE_795_length_1580_cov_13.853770	N	1578	259	REVERSE	1319
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1086_NODE_248_length_2614_cov_23.964048_1	-	2e-05	15.3	0.1	0.0093	6.5	0	22	2	0	0	2	2	2	2	-	F1086_NODE_248_length_2614_cov_23.964048	N	2581	194	REVERSE	2387
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1086_NODE_860_length_1747_cov_313.222813_1	-	2.8e-89	292.9	0.8	3.3e-89	292.7	0.8	1	1	0	0	1	1	1	1	-	F1086_NODE_860_length_1747_cov_313.222813	G	84	1715	FORWARD	1631
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1087_NODE_248_length_2122_cov_11578.753266_1	-	8.4e-53	172.1	5.8	1e-52	171.9	5.8	11	1	0	0	1	1	1	1	-	F1087_NODE_248_length_2122_cov_11578.753266	G	2120	237	REVERSE	1883
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1449_NODE_459_length_1969_cov_19.422675_2	-	3.5e-06	18.2	11.4	4.3e-06	17.9	11.4	11	1	0	0	1	1	1	1	-	F1449_NODE_459_length_1969_cov_19.422675	N	1719	1	REVERSE	1718
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1449_NODE_933_length_1621_cov_3.952107_2	-	0.0097	6.5	10.1	0.015	5.9	10.1	12	1	0	0	1	1	1	1	-	F1449_NODE_933_length_1621_cov_3.952107	N	3	1619	FORWARD	1616
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1449_NODE_1093_length_1529_cov_13.426730_1	-	0.0042	7.5	9.7	0.0049	7.3	9.7	1	1	0	0	1	1	1	1	-	F1449_NODE_1093_length_1529_cov_13.426730	N	1528	2	REVERSE	1526
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1449_NODE_1130_length_1512_cov_4.007550_1	-	0.0024	8.8	10.9	0.0029	8.5	10.9	11	1	0	0	1	1	1	1	-	F1449_NODE_1130_length_1512_cov_4.007550	N	1510	2	REVERSE	1508
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1124_NODE_460_length_3002_cov_10.663386_2	-	0.0013	9.5	1.7	0.0024	8.6	1.7	13	1	0	0	1	1	1	1	-	F1124_NODE_460_length_3002_cov_10.663386	N	629	3001	FORWARD	2372
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1492_NODE_2040_length_1278_cov_2.926410_1	-	0.00055	10.5	0	0.00085	9.9	0	12	1	0	0	1	1	1	1	-	F1492_NODE_2040_length_1278_cov_2.926410	N	1278	1	REVERSE	1277
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1492_NODE_2216_length_1231_cov_3.647959_1	-	0.00014	12.9	3.2	0.00018	12.5	3.2	11	1	0	0	1	1	1	1	-	F1492_NODE_2216_length_1231_cov_3.647959	N	1230	1	REVERSE	1229
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1358_NODE_423_length_3214_cov_3.044001_2	-	5e-04	10.6	0	0.00068	10.2	0	12	1	0	0	1	1	1	1	-	F1358_NODE_423_length_3214_cov_3.044001	N	2011	2	REVERSE	2009
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1358_NODE_681_length_2813_cov_4.804569_1	-	0.00021	12.3	22.8	0.00035	11.6	22.8	12	1	0	0	1	1	1	1	-	F1358_NODE_681_length_2813_cov_4.804569	N	536	2812	FORWARD	2276
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1557_NODE_256_length_2718_cov_2.695081_4	-	0.0037	7.7	37.3	9e-04	9.7	26.1	21	2	0	0	2	2	2	2	-	F1557_NODE_256_length_2718_cov_2.695081	N	2693	90	REVERSE	2603
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1557_NODE_339_length_2506_cov_2.435333_1	-	0.0027	8.1	37.7	0.0037	7.7	37.7	13	1	0	0	1	1	1	1	-	F1557_NODE_339_length_2506_cov_2.435333	N	2	2353	FORWARD	2351
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1534_NODE_948_length_2186_cov_1.980291_2	-	0.00014	12.8	0.1	0.00018	12.4	0.1	11	1	0	0	1	1	1	1	-	F1534_NODE_948_length_2186_cov_1.980291	N	2074	278	REVERSE	1796
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1534_NODE_964_length_2175_cov_2.005189_2	-	0.0066	7.1	26.6	0.0085	6.7	26.6	1	1	0	0	1	1	1	1	-	F1534_NODE_964_length_2175_cov_2.005189	N	1753	287	REVERSE	1466
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1127_NODE_167_length_3622_cov_2.082703_2	-	0.0018	9	9	0.0023	8.7	9	11	1	0	0	1	1	1	1	-	F1127_NODE_167_length_3622_cov_2.082703	N	388	1653	FORWARD	1265
